Ref,Sub Ref,Temperature (K),Type Alcohol,FAME/FAEE_F,GLYCEROL_F,ALCOHOL_F,OIL_F,DAG_F,MAG_F,ACID_F,WATER_F,FAME/FAEE_L,GLYCEROL_L,ALCOHOL_L,OIL_L,DAG_L,MAG_L,ACID_L,WATER_L,FAME/FAEE_H,GLYCEROL_H,ALCOHOL_H,OIL_H,DAG_H,MAG_H,ACID_H,WATER_H,Reconcile phi,Type Alcohol_right,MW_FAME/FAEE,MW_Oil,MW_DAG,MW_MAG,MW_FA
38,ab,323.15,2,0.0,0.0,0.4747,0.4845,0.0,0.0,0.0135,0.0273,0.0,0.0,0.1403838585184337,0.8454152017259646,0.0,0.0,0.01258234919924604,0.001784395719989106,0.0,0.0,0.893635864052074,0.03223251086671661,0.0,0.0,0.01464992004097755,0.05927393245353233,0.5561695965950724,,,,,,
38,ab,323.15,2,0.0,0.0,0.4741,0.4492,0.0,0.0,0.0495,0.0272,0.0,0.0,0.1612953914761451,0.789260762773741,0.0,0.0,0.04586037876729369,0.00360636032870023,0.0,0.0,0.8471743709841768,0.04361788352508354,0.0,0.0,0.05384088681883666,0.05533955434076099,0.5439361492777868,,,,,,
38,ab,323.15,2,0.0,0.0,0.4016,0.3517,0.0,0.0,0.147,0.09970000000000001,0.0,0.0,0.1423697782440749,0.6684302129984402,0.0,0.0,0.1820149384504168,0.007185098624727694,0.0,0.0,0.6743390890253878,0.01846451080867407,0.0,0.0,0.1101603817233997,0.197035988649204,0.5126970362722824,,,,,,
38,a,323.15,2,0.0,0.0,0.349,0.5004,0.0,0.0,0.0,0.1506,0.0,0.0,0.01482138253348269,0.9480440121294521,0.0,0.0,0.0,0.03316165110116921,0.0,0.0,0.722554954077467,9.99999999999908e-6,0.0,0.0,0.0,0.2818761341896203,0.5278186157857728,2,319.9648542104955,913.8945626314865,622.929708420991,331.9648542104955,278.5037174805497
38,ab,323.15,2,0.0,0.0,0.3488,0.424,0.0,0.0,0.0765,0.1507,0.0,0.0,0.08660604731686097,0.7954220258073801,0.0,0.0,0.1152710106831131,0.002691990441117724,0.0,0.0,0.6467119679664581,0.001980096329350266,0.0,0.0,0.03244731314564914,0.3188707642424985,0.5318850542071527,,,,,,
39,aa,298.15,2,0.0,0.0,0.5001,0.4999,0.0,0.0,0.0,0.0,0.0,0.0,0.9229999999999999,0.07700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.852,0.0,0.0,0.0,0.0,0.4543225806451613,,,,,,
39,a,298.15,2,0.0,0.0,0.4982,0.4502,0.0,0.0,0.0516,0.0,0.0,0.0,0.8239832833716944,0.117494717335765,0.0,0.0,0.05852202980356154,0.0,0.0,0.0,0.2098401459056315,0.7446867083803849,0.0,0.0,0.04547311870782963,0.0,0.4695319975146723,2,311.0222577393773,887.0667732181321,605.0445154787546,323.0222577393773,278.5062291027881
39,a,298.15,2,0.0,0.0,0.4688000000000001,0.5001,0.0,0.0,0.0,0.0311,0.0,0.0,0.05407502901324782,0.9461699966594656,0.0,0.0,0.0,0.00001000189026674274,0.0,0.0,0.9151846650535397,0.01997746101830545,0.0,0.0,0.0,0.0645633778132732,0.5183830796577603,2,311.0222577393773,887.0667732181321,605.0445154787546,323.0222577393773,278.5062291027881
39,ab,298.15,2,0.0,0.0,0.4689,0.4935,0.0,0.0,0.006500000000000001,0.0311,0.0,0.0,0.05306417674180493,0.9382448558811634,0.0,0.0,0.006873683629980709,0.001861620315977867,0.0,0.0,0.9243846890593308,0.006349877135311502,0.0,0.0,0.0060906866063758,0.06312618325335206,0.5227521705506957,,,,,,
39,ab,298.15,2,0.0,0.0,0.47,0.3483,0.0,0.0,0.151,0.0307,0.0,0.0,0.187222211821868,0.6560017204806262,0.0,0.0,0.1477481942166835,0.009026607178406483,0.0,0.0,0.7418217626964749,0.05251996513709926,0.0,0.0,0.1541258168672388,0.05153367253961097,0.4901225799188086,,,,,,
39,ab,298.15,2,0.0,0.0,0.4399,0.2972,0.0,0.0,0.2021,0.0608,0.0,0.0,0.1785816689886411,0.5889770317820939,0.0,0.0,0.2231887235707014,0.009252609396801096,0.0,0.0,0.6687175414710844,0.04171197965439652,0.0,0.0,0.1836341317176809,0.1059363176147063,0.4668451225823727,,,,,,
39,ba,298.15,2,0.0,0.0,0.4386,0.4661,0.0,0.0,0.034,0.0613,0.0,0.0,0.05688283702337742,0.9014506787365966,0.0,0.0,0.03928515080388566,0.002381361703321297,0.0,0.0,0.8433266883414358,0.004506821694182282,0.0,0.0,0.02839626563929817,0.1237701943539858,0.5146288417960481,,,,,,
41,ab,303.15,2,0.0,0.0,0.4473,0.4085,0.0,0.0,0.0946,0.0496,0.0,0.0,0.1175539248088363,0.7812899248464861,0.0,0.0,0.09826617314391452,0.002890006599771194,0.0,0.0,0.7827472143312755,0.02926473010930222,0.0,0.0,0.09087044061807469,0.09711758503404591,0.5042853252054037,,,,,,
41,ab,303.15,2,0.0,0.0,0.4079,0.4779,0.0,0.0,0.0247,0.0895,0.0,0.0,0.05858790024311472,0.9080133872738168,0.0,0.0,0.03433189202646964,0.00001007531986568676,0.0,0.0,0.7923238271083828,0.004553000163955786,0.0,0.0,0.01409994120533699,0.1879851637178367,0.5239266785677955,,,,,,
41,ab,303.15,2,0.0,0.0,0.4097,0.3552,0.0,0.0,0.1451,0.09,0.0,0.0,0.1221641467099193,0.680531388949035,0.0,0.0,0.1939189914326475,0.004116905565285865,0.0,0.0,0.7174828986678361,0.006960165653674058,0.0,0.0,0.09284338392498875,0.1819306147362866,0.517005213854902,,,,,,
42,ab,298.15,2,0.0,0.0,0.5032,0.4646,0.0,0.0,0.0322,0.0,0.0,0.0,0.8955130264869643,0.06904969920733156,0.0,0.0,0.03576126127936557,0.0,0.0,0.0,0.1639982879515605,0.8066007243491482,0.0,0.0,0.02912086206305781,0.0,0.4636977140441071,,,,,,
42,ab,298.15,2,0.0,0.0,0.5012,0.3963,0.0,0.0,0.1025,0.0,0.0,0.0,0.6590710148344364,0.2344810350683654,0.0,0.0,0.1064479541432038,0.0,0.0,0.0,0.3190780256852792,0.5829763788515623,0.0,0.0,0.09794559079563589,0.0,0.5356639111014805,,,,,,
42,ac,298.15,2,0.0,0.0,0.4321,0.4551,0.0,0.0,0.0515,0.0613,0.0,0.0,0.06878780941928228,0.8728000335248831,0.0,0.0,0.05703658584651728,0.001375599076869085,0.0,0.0,0.8247631549744704,0.003655162064172348,0.0,0.0,0.0455161290409619,0.126065523801503,0.5194126465673278,,,,,,
42,b,298.15,2,0.0,0.0,0.5017,0.465,0.0,0.0,0.0333,0.0,0.0,0.0,0.8763025863414997,0.0844935778961412,0.0,0.0,0.03920386275205361,0.0,0.0,0.0,0.172233366006661,0.7996591152179635,0.0,0.0,0.02810749503767571,0.0,0.4679463673140725,2,317.4955704652006,906.4867113956017,617.9911409304011,329.4955704652006,278.5037174805497
42,ba,298.15,2,0.0,0.0,0.4712,0.3979,0.0,0.0,0.1001,0.0308,0.0,0.0,0.1435709140317815,0.7564779674186617,0.0,0.0,0.09848781380874666,0.001406904628707819,0.0,0.0,0.7933836052229013,0.04528191069015384,0.0,0.0,0.1016853902526803,0.0597045565273839,0.4958099612248759,,,,,,
42,ba,298.15,2,0.0,0.0,0.4693,0.2985,0.0,0.0,0.2016,0.0306,0.0,0.0,0.2573520460952282,0.5376016560521343,0.0,0.0,0.1960746391219281,0.009022267442137756,0.0,0.0,0.6181881995975366,0.1305369957126998,0.0,0.0,0.2054814294646714,0.04575782385604302,0.4126199610333227,,,,,,
43,aa,303.15,1,0.0,0.0,0.5256000000000001,0.4744,0.0,0.0,0.0,0.0,0.0,0.0,0.9921999999999999,0.00780000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,0.9727,0.0,0.0,0.0,0.0,0.5164265727018345,,,,,,
43,a,313.15,1,0.0,0.0,0.4731,0.3966,0.0,0.0,0.1303,0.0,0.0,0.0,0.8311050906841554,0.029811609202131,0.0,0.0,0.139068438036935,0.0,0.0,0.0,0.1430126724021415,0.7347856930610008,0.0,0.0,0.1222153376470482,0.0,0.4797136530322481,2,320.2016348861943,914.6049046585829,623.4032697723885,332.2016348861943,279.3627988909045
44,a,283.15,2,0.0,0.0,0.4999,0.4602000000000001,0.0,0.0,0.0399,0.0,0.0,0.0,0.8873648056686295,0.06206944594966079,0.0,0.0,0.04758979054840154,0.0,0.0,0.0,0.1517057725651302,0.8179789741356068,0.0,0.0,0.03298958997058808,0.0,0.4733092530189629,2,320.7867553145925,916.3602659437773,624.573510629185,332.7867553145925,275.9897725116897
44,ab,283.15,2,0.0,0.0,0.4802,0.4793,0.0,0.0,0.0199,0.0206,0.0,0.0,0.08167908568878808,0.899362656529436,0.0,0.0,0.01747632756462694,0.001459224558124469,0.0,0.0,0.919391877434457,0.01636794264453961,0.0,0.0,0.02257101978579319,0.04169418301520784,0.5242750042281752,,,,,,
44,ab,283.15,2,0.0,0.0,0.48,0.4894,0.0,0.0,0.01,0.0206,0.0,0.0,0.07740683868054876,0.9124390162554716,0.0,0.0,0.008773066468608265,0.00142069875385956,0.0,0.0,0.9313597283073694,0.01511778712113679,0.0,0.0,0.01137555338388064,0.04210251179431768,0.528553429340364,,,,,,
44,ab,283.15,2,0.0,0.0,0.4722999999999999,0.4894,0.0,0.0,0.0098,0.0285,0.0,0.0,0.06937372121276794,0.920353902742107,0.0,0.0,0.009077495363108553,0.001295863413048706,0.0,0.0,0.9200171633805047,0.01053955072823566,0.0,0.0,0.01060282112035962,0.05872825639862831,0.5263276493845235,,,,,,
44,a,290.15,2,0.0,0.0,0.5003,0.4596,0.0,0.0,0.0401,0.0,0.0,0.0,0.875886208147059,0.07708372949108835,0.0,0.0,0.04702995833321082,0.0,0.0,0.0,0.1677606728653641,0.7982751175998417,0.0,0.0,0.0339643016404514,0.0,0.4696050496220992,2,320.7867553145925,916.3602659437773,624.573510629185,332.7867553145925,275.9897725116897
44,a,290.15,2,0.0,0.0,0.4999,0.47,0.0,0.0,0.0301,0.0,0.0,0.0,0.893671781350628,0.07066754530353442,0.0,0.0,0.03566067924413981,0.0,0.0,0.0,0.1584605858340984,0.8162610726480266,0.0,0.0,0.02527833640345859,0.0,0.4644099766816256,2,320.7867553145925,916.3602659437773,624.573510629185,332.7867553145925,275.9897725116897
44,ab,290.15,2,0.0,0.0,0.472,0.4592,0.0,0.0,0.0403,0.0285,0.0,0.0,0.09445124540355851,0.8641741367345871,0.0,0.0,0.0384422853977857,0.002932359771728375,0.0,0.0,0.8845913330239111,0.01663776960903859,0.0,0.0,0.04233014030578611,0.05644072721901594,0.5221749149147757,,,,,,
45,a,303.15,2,0.0,0.0,0.4943,0.4796,0.0,0.0,0.0,0.0261,0.0,0.0,0.08404479747081342,0.9156562037992461,0.0,0.0,0.0,0.0002195335600475993,0.0,0.0,0.9246722640852308,0.02216157011405293,0.0,0.0,0.0,0.05324952758350882,0.5119655033620687,2,319.6287993784065,912.8863981352196,622.2575987568131,331.6287993784065,279.3627988909045
45,a,303.15,2,0.0,0.0,0.4498,0.5003,0.0,0.0,0.0,0.0499,0.0,0.0,0.06449056308363507,0.9348768809154,0.0,0.0,0.0,0.0004690780987022485,0.0,0.0,0.8768288655962516,0.01866925158949106,0.0,0.0,0.0,0.1046830613073458,0.5256786049302647,2,319.6287993784065,912.8863981352196,622.2575987568131,331.6287993784065,279.3627988909045
45,aa,303.15,2,0.0,0.0,0.4473,0.4085,0.0,0.0,0.0946,0.0496,0.0,0.0,0.1175539248088363,0.7812899248464861,0.0,0.0,0.09826617314391452,0.002890006599771194,0.0,0.0,0.7827472143312755,0.02926473010930222,0.0,0.0,0.09087044061807469,0.09711758503404591,0.5042853252054037,,,,,,
45,aa,303.15,2,0.0,0.0,0.4107,0.4054,0.0,0.0,0.09380000000000001,0.0901,0.0,0.0,0.09071678635558615,0.7812798218856406,0.0,0.0,0.1270395381954276,0.001054809808576415,0.0,0.0,0.7504460413691553,0.006305059794473436,0.0,0.0,0.05850751890321071,0.1846448060413523,0.5149779834489339,,,,,,
46,aa,303.2,1,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7212999999999999,0.2787,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.676,0.0,0.0,0.0,0.0,0.4429901837402467,,,,,,
46,a,303.2,1,0.0,0.0,0.5,0.4895,0.0,0.0,0.0105,0.0,0.0,0.0,0.6429593363478315,0.3456363020040653,0.0,0.0,0.01140439437632654,0.0,0.0,0.0,0.3944799047132326,0.5956876160637901,0.0,0.0,0.009832455065861528,0.0,0.4246632994635139,1,232.0844823244031,692.2534469732093,475.1689646488063,258.0844823244031,200.0
46,a,303.2,1,0.0,0.0,0.5001,0.4845,0.0,0.0,0.0154,0.0,0.0,0.0,0.5947232286220464,0.3889638454693664,0.0,0.0,0.01631296003643578,0.0,0.0,0.0,0.4362884570418287,0.5489271973982257,0.0,0.0,0.01478432254497664,0.0,0.4027622366082854,1,232.0844823244031,692.2534469732093,475.1689646488063,258.0844823244031,200.0
46,a,303.2,1,0.0,0.0,0.5,0.4895,0.0,0.0,0.0105,0.0,0.0,0.0,0.6429593363478315,0.3456363020040653,0.0,0.0,0.01140439437632654,0.0,0.0,0.0,0.3944799047132326,0.5956876160637901,0.0,0.0,0.009832455065861528,0.0,0.4246632994635139,1,232.0844823244031,692.2534469732093,475.1689646488063,258.0844823244031,200.0
46,ab,303.2,1,0.0,0.0,0.4721,0.4795,0.0,0.0,0.0205,0.0279,0.0,0.0,0.1212422505330041,0.8618806104689659,0.0,0.0,0.01669597431219579,0.0004426357870178471,0.0,0.0,0.858420546231989,0.05847043309061069,0.0,0.0,0.02468851595504314,0.05813260554160207,0.524053066247269,,,,,,
46,ab,303.2,1,0.0,0.0,0.4721,0.4595,0.0,0.0,0.0405,0.0279,0.0,0.0,0.1573918522233614,0.8058665616690781,0.0,0.0,0.03398914986353446,0.002475518574209756,0.0,0.0,0.8175967981414024,0.07924756965985269,0.0,0.0,0.04764782216863322,0.05581181921750088,0.5233174944804079,,,,,,
46,ab,303.2,1,0.0,0.0,0.3988,0.3994,0.0,0.0,0.1003,0.1015,0.0,0.0,0.09421528098622325,0.7852429252297098,0.0,0.0,0.1066289466746536,0.01380374632726459,0.0,0.0,0.6903832142809223,0.03002716767171904,0.0,0.0,0.09424121077254513,0.185452850980468,0.4890957698269662,,,,,,
46,ab,303.2,1,0.0,0.0,0.3514,0.4945,0.0,0.0,0.0055,0.1486,0.0,0.0,0.0401313723200894,0.9455636326385014,0.0,0.0,0.007397728360486257,0.007421588651318082,0.0,0.0,0.6926361639555974,0.00001000000000000012,0.0,0.0,0.003419566932302601,0.3033704305475654,0.5229634606977926,,,,,,
46,ab,303.2,1,0.0,0.0,0.3516,0.4393,0.0,0.0,0.0604,0.1487,0.0,0.0,0.06006434568840682,0.8378796086555607,0.0,0.0,0.08140686437983213,0.01993258505224447,0.0,0.0,0.6729127184667706,0.00001000000000000105,0.0,0.0,0.03724752241956492,0.2906195475232708,0.5242939897353258,,,,,,
50,c,303.2,2,0.0,0.0,0.499,0.501,0.0,0.0,0.0,0.0,0.0,0.0,0.7607777761849869,0.238782080301459,0.0,0.0,0.0,0.0,0.0,0.0,0.3426318960944241,0.6576310154776116,0.0,0.0,0.0,0.0,0.3739558640915209,2,214.0,710.320967852972,487.213978568648,264.106989284324,210.106989284324
52,a,300.0,1,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.8869085516632865,0.00001014964755658672,0.1152788144044533,0.0,0.0,0.0,0.0,0.0,0.0322359507546628,0.2912409471400262,0.6755205341506604,0.0,0.0,0.0,0.0,0.0,0.3132942941667611,1,305.8165727465081,913.4497182395241,622.6331454930162,331.8165727465081,277.8165727465081
52,a,315.0,1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.9009625754674323,0.01396804162206512,0.08507978149356896,0.0,0.0,0.0,0.0,0.0,0.01967052625281182,0.5171547128111366,0.4631668663590531,0.0,0.0,0.0,0.0,0.0,0.4315589526606143,1,305.8165727465081,913.4497182395241,622.6331454930162,331.8165727465081,277.8165727465081
52,a,330.0,1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.9198329676413192,0.0144612171374367,0.06568757032286796,0.0,0.0,0.0,0.0,0.0,0.02475078180478773,0.506120449650898,0.4691419388976354,0.0,0.0,0.0,0.0,0.0,0.419234372142609,1,305.8165727465081,913.4497182395241,622.6331454930162,331.8165727465081,277.8165727465081
53,a,303.15,2,0.3433,0.3884,0.2683,0.0,0.0,0.0,0.0,0.0,0.8769070415728486,0.01590649348828682,0.1071864913314255,0.0,0.0,0.0,0.0,0.0,0.01497108495173232,0.617595605243562,0.367433293565338,0.0,0.0,0.0,0.0,0.0,0.3809203137729085,2,322.3123137061882,920.9369411185646,627.6246274123764,334.3123137061881,280.3123137061882
54,ab,298.15,1,0.2996,0.2668,0.3002,0.0,0.0,0.0,0.0,0.1334,0.9266771800150456,0.003150997790557931,0.06858734481023128,0.0,0.0,0.0,0.0,0.001775450256814734,0.01540260019660798,0.3862882596220203,0.4051690795077451,0.0,0.0,0.0,0.0,0.1930535099338298,0.3118680210085697,,,,,,
54,ab,298.15,1,0.3005,0.114,0.5,0.0,0.0,0.0,0.0,0.0855,0.9005734438310408,0.008420525898739406,0.08471403491656591,0.0,0.0,0.0,0.0,0.006363276087863886,0.009764199791527789,0.1651532933243126,0.701206200032867,0.0,0.0,0.0,0.0,0.1238417713098299,0.326372679845671,,,,,,
54,ab,298.15,1,0.2994,0.1718,0.4,0.0,0.0,0.0,0.0,0.1288,0.9110875845152827,0.003844147050164554,0.08195032641150667,0.0,0.0,0.0,0.0,0.002790513576431744,0.0139932139084411,0.2501663775580218,0.5483985247604667,0.0,0.0,0.0,0.0,0.1875946583315032,0.3181457775713104,,,,,,
54,ab,298.15,1,0.3,0.3333,0.2,0.0,0.0,0.0,0.0,0.1667,0.9642262580561607,0.002454293278115254,0.03209965340664703,0.0,0.0,0.0,0.0,0.001235669785958971,0.01960327376889537,0.4729633329792106,0.2708775164288423,0.0,0.0,0.0,0.0,0.2365491755442116,0.2968345370536044,,,,,,
55,b,303.2,2,0.0,0.0,0.4705,0.4226,0.0417,0.0596,0.0,0.0,0.0,0.0,0.6985632981087887,0.1823689986970377,0.03781886127824948,0.07640106586458204,0.0,0.0,0.0,0.0,0.2927862075263563,0.6097952333642281,0.04472430021436235,0.04650810333291726,0.0,0.0,0.4379591568823218,2,315.9472964084331,901.8418892252994,622.7794580602358,331.8897290301179,273.9472964084331
55,c,303.2,2,0.0,0.0,0.4709,0.4623,0.0367,0.03,0.0,0.0,0.0,0.0,0.8345090521810257,0.09779430720634186,0.02157099889391615,0.04597209432643083,0.0,0.0,0.0,0.0,0.2076603226362548,0.7261888124283561,0.04765284439733505,0.01843678689489909,0.0,0.0,0.4199413111276699,2,317.9889737193066,907.96692115792,622.7794580602358,331.8897290301179,275.9889737193066
55,c,318.2,2,0.0,0.0,0.4681,0.464,0.0372,0.0306,0.0,0.0,0.0,0.0,0.7972904361998724,0.1339320911023651,0.02363110337417415,0.04502358221701382,0.0,0.0,0.0,0.0,0.2137582376344092,0.7190197223785028,0.04768371004032955,0.01945593590430768,0.0,0.0,0.43586585794384,2,317.9889737193066,907.96692115792,622.7794580602358,331.8897290301179,275.9889737193066
55,c,318.2,2,0.0,0.0,0.4686999999999999,0.4192,0.05230000000000001,0.0599,0.0,0.0,0.0,0.0,0.6906324856381406,0.1908779171782527,0.03915668901779492,0.07948426925143703,0.0,0.0,0.0,0.0,0.2770407216849562,0.6163772879088741,0.0636504676445921,0.04298716770208221,0.0,0.0,0.4634020670119973,2,317.9889737193066,907.96692115792,622.7794580602358,331.8897290301179,275.9889737193066
56,a,308.15,1,0.3999,0.3999,0.2002,0.0,0.0,0.0,0.0,0.0,0.9473469343504164,0.004855897352257426,0.04792862896176302,0.0,0.0,0.0,0.0,0.0,0.007096571681675175,0.6833515422779654,0.3094575605515502,0.0,0.0,0.0,0.0,0.0,0.4177647187536508,1,307.1114424714021,917.3343274142065,625.2228849428043,333.1114424714021,279.1114424714021
56,a,308.15,1,0.3,0.3001,0.3999,0.0,0.0,0.0,0.0,0.0,0.915476178819037,0.008548939979568359,0.07594996505621676,0.0,0.0,0.0,0.0,0.0,0.01761784334471963,0.4338644249070264,0.548529163343908,0.0,0.0,0.0,0.0,0.0,0.3145063597433826,1,307.1114424714021,917.3343274142065,625.2228849428043,333.1114424714021,279.1114424714021
56,a,318.15,1,0.4007,0.3993,0.2,0.0,0.0,0.0,0.0,0.0,0.9595573281078679,0.008020231060383175,0.03222945368198252,0.0,0.0,0.0,0.0,0.0,0.006272356836448827,0.6754555576321326,0.3184082910758658,0.0,0.0,0.0,0.0,0.0,0.4137562796542293,1,307.1114424714021,917.3343274142065,625.2228849428043,333.1114424714021,279.1114424714021
56,b,298.15,1,0.2505,0.2499,0.4997,0.0,0.0,0.0,0.0,0.0,0.8999529587160698,0.003210872908988933,0.09686402447535453,0.0,0.0,0.0,0.0,0.0,0.05352645537694561,0.3247187087778391,0.6218767164748032,0.0,0.0,0.0,0.0,0.0,0.2327119293240469,1,306.3237274786881,914.9711824360644,623.6474549573762,332.3237274786881,278.3237274786881
56,b,308.15,1,0.4493,0.4488,0.1019,0.0,0.0,0.0,0.0,0.0,0.968917340211044,0.002537134335138084,0.0285973407116737,0.0,0.0,0.0,0.0,0.0,0.002145881383347768,0.8328292902593777,0.1649802389947487,0.0,0.0,0.0,0.0,0.0,0.4625230860237328,1,306.3237274786881,914.9711824360644,623.6474549573762,332.3237274786881,278.3237274786881
56,c,298.15,1,0.2999,0.3008,0.3993,0.0,0.0,0.0,0.0,0.0,0.9236890342918069,0.001816758770345199,0.07449426103182723,0.0,0.0,0.0,0.0,0.0,0.007393470181533904,0.4409989223251601,0.5516075821276113,0.0,0.0,0.0,0.0,0.0,0.3192272682259367,1,305.5376248629949,912.6128745889848,622.0752497259898,331.5376248629949,277.5376248629949
56,c,308.15,1,0.4449,0.4532,0.1018,0.0,0.0,0.0,0.0,0.0,0.9749448875236744,0.005767319702412492,0.0193460907332829,0.0,0.0,0.0,0.0,0.0,0.004182857293048862,0.8252274585341756,0.1703580639534471,0.0,0.0,0.0,0.0,0.0,0.4539909153659927,1,305.5376248629949,912.6128745889848,622.0752497259898,331.5376248629949,277.5376248629949
56,c,318.15,1,0.3,0.3003,0.3998,0.0,0.0,0.0,0.0,0.0,0.9180271706463643,0.007935040045430213,0.07423713918056188,0.0,0.0,0.0,0.0,0.0,0.008236425653873935,0.4383221611303832,0.5534945112747826,0.0,0.0,0.0,0.0,0.0,0.3206930560153526,1,305.5376248629949,912.6128745889848,622.0752497259898,331.5376248629949,277.5376248629949
57,a,318.2,2,0.0,0.0,0.447,0.513,0.0,0.0,0.0,0.041,0.0,0.0,0.1097546223053836,0.8888764101184006,0.0,0.0,0.0,0.002904242046861614,0.0,0.0,0.8668943480755902,0.04500728424341441,0.0,0.0,0.0,0.08843191310590312,0.5545797344716646,2,245.6118943939125,690.8356831817375,474.223788787825,257.6118943939125,203.6118943939125
