,Ref,Sub Ref,Temperature (K),Type Alcohol,FAME/FAEE_F,GLYCEROL_F,ALCOHOL_F,OIL_F,DAG_F,MAG_F,ACID_F,WATER_F,FAME/FAEE_L,GLYCEROL_L,ALCOHOL_L,OIL_L,DAG_L,MAG_L,ACID_L,WATER_L,FAME/FAEE_H,GLYCEROL_H,ALCOHOL_H,OIL_H,DAG_H,MAG_H,ACID_H,WATER_H,R2_othmer_tobias,a_othmer_tobias,b_othmer_tobias
471,27,a,333.15,1,0.2718,0.0,0.5531,0.0,0.0,0.0,0.0,0.1751,0.5301,0.0,0.4083,0.0,0.0,0.0,0.0,0.0616,0.0885,0.0,0.647,0.0,0.0,0.0,0.0,0.2645,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
476,27,a,303.15,4,0.4978,0.0001,0.0,0.0,0.0,0.0,0.0,0.5022,0.9912000000000001,1e-07,0.0,0.0,0.0,0.0,0.0,0.0088,0.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.9638,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
477,27,a,318.15,4,0.4379,0.1199,0.0,0.0,0.0,0.0,0.0,0.4422,0.9840000000000001,0.0115,0.0,0.0,0.0,0.0,0.0,0.0045000000000000005,0.0084,0.20629999999999998,0.0,0.0,0.0,0.0,0.0,0.7853,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
478,27,a,318.15,4,0.34159999999999996,0.41359999999999997,0.0,0.0,0.0,0.0,0.0,0.24480000000000002,0.9853000000000001,0.0108,0.0,0.0,0.0,0.0,0.0,0.0039000000000000003,0.0001,0.6214,0.0,0.0,0.0,0.0,0.0,0.3786,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
479,27,a,318.15,4,0.3992,0.2631,0.0,0.0,0.0,0.0,0.0,0.33770000000000006,0.9898,0.0060999999999999995,0.0,0.0,0.0,0.0,0.0,0.0040999999999999995,0.008199999999999999,0.4512,0.0,0.0,0.0,0.0,0.0,0.5406,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
480,27,a,318.15,4,0.35729999999999995,0.4781,0.0,0.0,0.0,0.0,0.0,0.1646,0.9872,0.0084,0.0,0.0,0.0,0.0,0.0,0.0044,0.0001,0.7304999999999999,0.0,0.0,0.0,0.0,0.0,0.2695,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
481,27,a,333.15,4,0.3669,0.3024,0.0,0.0,0.0,0.0,0.0,0.3307,0.9836,0.0070999999999999995,0.0,0.0,0.0,0.0,0.0,0.009300000000000001,0.0001,0.46630000000000005,0.0,0.0,0.0,0.0,0.0,0.5337,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
482,27,a,333.15,4,0.36369999999999997,0.4351,0.0,0.0,0.0,0.0,0.0,0.20120000000000002,0.9843000000000001,0.0069,0.0,0.0,0.0,0.0,0.0,0.0088,0.0121,0.6869,0.0,0.0,0.0,0.0,0.0,0.301,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
483,27,a,333.15,4,0.3996,0.1916,0.0,0.0,0.0,0.0,0.0,0.40880000000000005,0.9867,0.0048,0.0,0.0,0.0,0.0,0.0,0.0085,0.0001,0.3131,0.0,0.0,0.0,0.0,0.0,0.6869,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
484,27,a,333.15,4,0.42719999999999997,0.1414,0.0,0.0,0.0,0.0,0.0,0.4314,0.9826999999999999,0.0052,0.0,0.0,0.0,0.0,0.0,0.0121,0.0008,0.24420000000000003,0.0,0.0,0.0,0.0,0.0,0.755,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
494,27,a,303.15,2,0.3054,0.36,0.3346,0.0,0.0,0.0,0.0,0.0,0.5820000000000001,0.1117,0.3063,0.0,0.0,0.0,0.0,0.0,0.0023,0.6473,0.3504,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
495,27,a,303.15,2,0.3386,0.3732,0.2882,0.0,0.0,0.0,0.0,0.0,0.6735,0.0587,0.26780000000000004,0.0,0.0,0.0,0.0,0.0,0.0022,0.6866,0.31120000000000003,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
496,27,a,303.15,2,0.4106,0.43,0.1594,0.0,0.0,0.0,0.0,0.0,0.8207,0.0403,0.139,0.0,0.0,0.0,0.0,0.0,0.016,0.7911,0.1929,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
497,27,a,303.15,2,0.4435,0.45799999999999996,0.09849999999999999,0.0,0.0,0.0,0.0,0.0,0.9133,0.0085,0.0782,0.0,0.0,0.0,0.0,0.0,0.0111,0.8653,0.12359999999999999,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
498,27,a,318.15,2,0.33030000000000004,0.36,0.3097,0.0,0.0,0.0,0.0,0.0,0.6747,0.0601,0.2652,0.0,0.0,0.0,0.0,0.0,0.026600000000000002,0.6361,0.3373,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
499,27,a,318.15,2,0.36729999999999996,0.3766,0.2561,0.0,0.0,0.0,0.0,0.0,0.7243999999999999,0.049100000000000005,0.22649999999999998,0.0,0.0,0.0,0.0,0.0,0.0109,0.6937000000000001,0.2954,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
500,27,a,318.15,2,0.40020000000000006,0.4046,0.19519999999999998,0.0,0.0,0.0,0.0,0.0,0.8057,0.0291,0.16519999999999999,0.0,0.0,0.0,0.0,0.0,0.0113,0.7629,0.22579999999999997,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
501,27,a,318.15,2,0.40840000000000004,0.4429,0.1487,0.0,0.0,0.0,0.0,0.0,0.8539,0.0255,0.1206,0.0,0.0,0.0,0.0,0.0,0.0203,0.8075,0.1722,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
502,27,a,333.15,2,0.3134,0.3734,0.3132,0.0,0.0,0.0,0.0,0.0,0.5713,0.1471,0.2816,0.0,0.0,0.0,0.0,0.0,0.0342,0.6315,0.3342,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
503,27,a,333.15,2,0.3786,0.4083,0.21309999999999998,0.0,0.0,0.0,0.0,0.0,0.7582,0.061399999999999996,0.1804,0.0,0.0,0.0,0.0,0.0,0.033,0.7238,0.2432,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
504,27,a,333.15,2,0.4388,0.4378,0.1234,0.0,0.0,0.0,0.0,0.0,0.8955,0.0265,0.078,0.0,0.0,0.0,0.0,0.0,0.025699999999999997,0.8123,0.16190000000000002,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
505,27,a,333.15,2,0.4508,0.4653,0.0839,0.0,0.0,0.0,0.0,0.0,0.9549,0.0096,0.0354,0.0,0.0,0.0,0.0,0.0,0.0233,0.852,0.1247,0.0,0.0,0.0,0.0,0.0,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
506,27,a,303.15,2,0.2967,0.0,0.3992,0.0,0.0,0.0,0.0,0.3041,0.7037,0.0,0.2343,0.0,0.0,0.0,0.0,0.062,0.018500000000000003,0.0,0.5094,0.0,0.0,0.0,0.0,0.4721,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
507,27,a,303.15,2,0.3439,0.0,0.2955,0.0,0.0,0.0,0.0,0.36060000000000003,0.8078,0.0,0.1598,0.0,0.0,0.0,0.0,0.0325,0.0036,0.0,0.3874,0.0,0.0,0.0,0.0,0.6091,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
508,27,a,303.15,2,0.3772,0.0,0.22010000000000002,0.0,0.0,0.0,0.0,0.40270000000000006,0.8669,0.0,0.1076,0.0,0.0,0.0,0.0,0.0255,0.0009,0.0,0.2999,0.0,0.0,0.0,0.0,0.6992,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
509,27,a,303.15,2,0.45770000000000005,0.0,0.0951,0.0,0.0,0.0,0.0,0.4472,0.9315000000000001,0.0,0.04769999999999999,0.0,0.0,0.0,0.0,0.0208,0.0002,0.0,0.1376,0.0,0.0,0.0,0.0,0.8622,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
510,27,a,318.15,2,0.30269999999999997,0.0,0.3918,0.0,0.0,0.0,0.0,0.3055,0.6937000000000001,0.0,0.2427,0.0,0.0,0.0,0.0,0.0637,0.0233,0.0,0.49670000000000003,0.0,0.0,0.0,0.0,0.48,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
511,27,a,318.15,2,0.3546,0.0,0.28800000000000003,0.0,0.0,0.0,0.0,0.3574,0.7984,0.0,0.16390000000000002,0.0,0.0,0.0,0.0,0.0377,0.0044,0.0,0.3872,0.0,0.0,0.0,0.0,0.6084,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
512,27,a,318.15,2,0.40159999999999996,0.0,0.1986,0.0,0.0,0.0,0.0,0.3998,0.8537,0.0,0.1018,0.0,0.0,0.0,0.0,0.044500000000000005,0.0015,0.0,0.2889,0.0,0.0,0.0,0.0,0.7095999999999999,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
513,27,a,318.15,2,0.4511,0.0,0.09480000000000001,0.0,0.0,0.0,0.0,0.45409999999999995,0.9309999999999999,0.0,0.051399999999999994,0.0,0.0,0.0,0.0,0.0176,0.0004,0.0,0.1344,0.0,0.0,0.0,0.0,0.8652,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
514,27,a,333.15,2,0.3248,0.0,0.3884,0.0,0.0,0.0,0.0,0.2868,0.6857,0.0,0.2525,0.0,0.0,0.0,0.0,0.061799999999999994,0.0291,0.0,0.48710000000000003,0.0,0.0,0.0,0.0,0.4838,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
515,27,a,333.15,2,0.363,0.0,0.2847,0.0,0.0,0.0,0.0,0.35229999999999995,0.7874,0.0,0.16579999999999998,0.0,0.0,0.0,0.0,0.046799999999999994,0.0060999999999999995,0.0,0.3825,0.0,0.0,0.0,0.0,0.6114,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
516,27,a,333.15,2,0.38189999999999996,0.0,0.20579999999999998,0.0,0.0,0.0,0.0,0.41229999999999994,0.8601000000000001,0.0,0.10339999999999999,0.0,0.0,0.0,0.0,0.0365,0.0014000000000000002,0.0,0.2824,0.0,0.0,0.0,0.0,0.7162000000000001,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
517,27,a,333.15,2,0.44170000000000004,0.0,0.1093,0.0,0.0,0.0,0.0,0.449,0.9356,0.0,0.046900000000000004,0.0,0.0,0.0,0.0,0.0175,0.0001,0.0,0.15869999999999998,0.0,0.0,0.0,0.0,0.8412000000000001,4.408912819262932e-06,-2.271359352476252,-0.0030902348430281125
527,28,a,298.0,2,0.2348,0.2463,0.5189,0.0,0.0,0.0,0.0,0.0,0.6974,0.0356,0.2669,0.0,0.0,0.0,0.0,0.0,0.0797,0.3064,0.6139,0.0,0.0,0.0,0.0,0.0,0.04376840546144683,-2.045450088962696,-0.1526271720622601
528,28,a,298.0,2,0.1302,0.3635,0.5064,0.0,0.0,0.0,0.0,0.0,0.7712,0.0211,0.2076,0.0,0.0,0.0,0.0,0.0,0.0399,0.4067,0.5534,0.0,0.0,0.0,0.0,0.0,0.04376840546144683,-2.045450088962696,-0.1526271720622601
529,28,a,298.0,2,0.3245,0.3355,0.3401,0.0,0.0,0.0,0.0,0.0,0.8414,0.0116,0.147,0.0,0.0,0.0,0.0,0.0,0.0076,0.5256,0.4667,0.0,0.0,0.0,0.0,0.0,0.04376840546144683,-2.045450088962696,-0.1526271720622601
530,28,a,298.0,2,0.2474,0.5041,0.2484,0.0,0.0,0.0,0.0,0.0,0.9075,0.004,0.0885,0.0,0.0,0.0,0.0,0.0,0.0012,0.6876,0.3153,0.0,0.0,0.0,0.0,0.0,0.04376840546144683,-2.045450088962696,-0.1526271720622601
531,28,a,298.0,2,0.4197,0.4076,0.1726,0.0,0.0,0.0,0.0,0.0,0.9283,0.0018,0.0699,0.0,0.0,0.0,0.0,0.0,0.0042,0.7386,0.2572,0.0,0.0,0.0,0.0,0.0,0.04376840546144683,-2.045450088962696,-0.1526271720622601
532,28,a,298.0,2,0.37,0.37,0.26,0.0,0.0,0.0,0.0,0.0,0.8795,0.0071,0.1134,0.0,0.0,0.0,0.0,0.0,0.0072,0.6258,0.3785,0.0,0.0,0.0,0.0,0.0,0.04376840546144683,-2.045450088962696,-0.1526271720622601
533,28,a,298.0,2,0.2498,0.0,0.4998,0.0,0.0,0.0,0.0,0.2504,0.9209,0.0,0.0752,0.0,0.0,0.0,0.0,0.004,0.0077,0.0,0.6541,0.0,0.0,0.0,0.0,0.3381,0.04376840546144683,-2.045450088962696,-0.1526271720622601
534,28,a,298.0,2,0.2501,0.0,0.5999,0.0,0.0,0.0,0.0,0.1502,0.8344,0.0,0.153,0.0,0.0,0.0,0.0,0.0126,0.0243,0.0,0.7747,0.0,0.0,0.0,0.0,0.2009,0.04376840546144683,-2.045450088962696,-0.1526271720622601
535,28,a,298.0,2,0.3001,0.0,0.5495,0.0,0.0,0.0,0.0,0.1503,0.8495,0.0,0.1394,0.0,0.0,0.0,0.0,0.0114,0.0222,0.0,0.7619,0.0,0.0,0.0,0.0,0.216,0.04376840546144683,-2.045450088962696,-0.1526271720622601
536,28,a,298.0,2,0.2998,0.0,0.4499,0.0,0.0,0.0,0.0,0.2503,0.9257,0.0,0.0708,0.0,0.0,0.0,0.0,0.0035,0.0057,0.0,0.6326,0.0,0.0,0.0,0.0,0.3617,0.04376840546144683,-2.045450088962696,-0.1526271720622601
537,28,a,298.0,2,0.3496,0.0,0.4001,0.0,0.0,0.0,0.0,0.2503,0.9303,0.0,0.0667,0.0,0.0,0.0,0.0,0.003,0.0034,0.0,0.6022,0.0,0.0,0.0,0.0,0.3943,0.04376840546144683,-2.045450088962696,-0.1526271720622601
538,28,a,298.0,2,0.28,0.0,0.5399,0.0,0.0,0.0,0.0,0.1801,0.8901,0.0,0.1028,0.0,0.0,0.0,0.0,0.007,0.0166,0.0,0.727,0.0,0.0,0.0,0.0,0.2564,0.04376840546144683,-2.045450088962696,-0.1526271720622601
539,28,a,298.0,2,0.3201,0.0,0.5002,0.0,0.0,0.0,0.0,0.1798,0.89,0.0,0.1029,0.0,0.0,0.0,0.0,0.0069,0.0148,0.0,0.7147,0.0,0.0,0.0,0.0,0.2704,0.04376840546144683,-2.045450088962696,-0.1526271720622601
540,28,a,298.0,2,0.36,0.0,0.4596,0.0,0.0,0.0,0.0,0.1803,0.9032,0.0,0.091,0.0,0.0,0.0,0.0,0.0057,0.0125,0.0,0.697,0.0,0.0,0.0,0.0,0.2905,0.04376840546144683,-2.045450088962696,-0.1526271720622601
547,48,a,298.2,2,0.4998,0.0,0.2512,0.0,0.0,0.0,0.0,0.249,0.9524,0.0,0.0419,0.0,0.0,0.0,0.0,0.0057,0.0014,0.0,0.4798,0.0,0.0,0.0,0.0,0.5188,0.672263843042336,-2.7166734686906477,0.7614233879411444
548,48,a,298.2,2,0.55,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.9637,0.0,0.0313,0.0,0.0,0.0,0.0,0.005,0.0012,0.0,0.4148,0.0,0.0,0.0,0.0,0.584,0.672263843042336,-2.7166734686906477,0.7614233879411444
549,48,a,298.2,2,0.5113,0.0,0.2908,0.0,0.0,0.0,0.0,0.1979,0.9366,0.0,0.06,0.0,0.0,0.0,0.0,0.0034,0.0025,0.0,0.5608,0.0,0.0,0.0,0.0,0.4367,0.672263843042336,-2.7166734686906477,0.7614233879411444
550,48,a,298.2,2,0.3874,0.0,0.2075,0.0,0.0,0.0,0.0,0.4051,0.9764,0.0,0.0197,0.0,0.0,0.0,0.0,0.0039,0.0015,0.0,0.3199,0.0,0.0,0.0,0.0,0.6786,0.672263843042336,-2.7166734686906477,0.7614233879411444
551,48,a,298.2,2,0.3829,0.0,0.2534,0.0,0.0,0.0,0.0,0.3637,0.9655,0.0,0.0294,0.0,0.0,0.0,0.0,0.0051,0.0022,0.0,0.3861,0.0,0.0,0.0,0.0,0.6117,0.672263843042336,-2.7166734686906477,0.7614233879411444
552,48,a,333.2,2,0.42,0.0,0.3073,0.0,0.0,0.0,0.0,0.2727,0.914,0.0,0.0764,0.0,0.0,0.0,0.0,0.0096,0.002,0.0,0.5014,0.0,0.0,0.0,0.0,0.4966,0.672263843042336,-2.7166734686906477,0.7614233879411444
553,48,a,333.2,2,0.2153,0.0,0.3877,0.0,0.0,0.0,0.0,0.397,0.9306,0.0,0.0625,0.0,0.0,0.0,0.0,0.0069,0.0018,0.0,0.4828,0.0,0.0,0.0,0.0,0.5154,0.672263843042336,-2.7166734686906477,0.7614233879411444
554,48,a,333.2,2,0.4786,0.0,0.3321,0.0,0.0,0.0,0.0,0.1893,0.9552,0.0,0.0387,0.0,0.0,0.0,0.0,0.0061,0.0009,0.0,0.3101,0.0,0.0,0.0,0.0,0.689,0.672263843042336,-2.7166734686906477,0.7614233879411444
555,48,a,333.2,2,0.428,0.0,0.1909,0.0,0.0,0.0,0.0,0.3811,0.9726,0.0,0.0238,0.0,0.0,0.0,0.0,0.0036,0.0016,0.0,0.1787,0.0,0.0,0.0,0.0,0.8197,0.672263843042336,-2.7166734686906477,0.7614233879411444
556,48,a,333.2,2,0.5291,0.0,0.0943,0.0,0.0,0.0,0.0,0.3766,0.8864,0.0,0.1007,0.0,0.0,0.0,0.0,0.0129,0.0028,0.0,0.605,0.0,0.0,0.0,0.0,0.3922,0.672263843042336,-2.7166734686906477,0.7614233879411444
557,48,b,298.2,2,0.2803,0.0,0.1633,0.0,0.0,0.0,0.0,0.5564,0.9251,0.0,0.0553,0.0,0.0,0.0,0.0,0.0196,0.0007,0.0,0.2069,0.0,0.0,0.0,0.0,0.7924,0.8854273586385504,-0.7040820543095481,1.197650714784541
558,48,b,298.2,2,0.3,0.0,0.201,0.0,0.0,0.0,0.0,0.499,0.9053,0.0,0.0718,0.0,0.0,0.0,0.0,0.0229,0.0007,0.0,0.2574,0.0,0.0,0.0,0.0,0.7419,0.8854273586385504,-0.7040820543095481,1.197650714784541
559,48,b,298.2,2,0.2005,0.0,0.3045,0.0,0.0,0.0,0.0,0.495,0.838,0.0,0.1275,0.0,0.0,0.0,0.0,0.0345,0.0001,0.0,0.3515,0.0,0.0,0.0,0.0,0.6484,0.8854273586385504,-0.7040820543095481,1.197650714784541
560,48,b,298.2,2,0.4773,0.0,0.0646,0.0,0.0,0.0,0.0,0.4581,0.9723,0.0,0.012,0.0,0.0,0.0,0.0,0.0157,0.0001,0.0,0.1052,0.0,0.0,0.0,0.0,0.8947,0.8854273586385504,-0.7040820543095481,1.197650714784541
561,48,b,298.2,2,0.245,0.0,0.2509,0.0,0.0,0.0,0.0,0.5041,0.8627,0.0,0.1044,0.0,0.0,0.0,0.0,0.0329,0.0001,0.0,0.3037,0.0,0.0,0.0,0.0,0.6962,0.8854273586385504,-0.7040820543095481,1.197650714784541
562,48,b,298.2,2,0.254,0.0,0.371,0.0,0.0,0.0,0.0,0.375,0.7584,0.0,0.1896,0.0,0.0,0.0,0.0,0.052,0.0076,0.0,0.4562,0.0,0.0,0.0,0.0,0.5362,0.8854273586385504,-0.7040820543095481,1.197650714784541
563,48,b,333.2,2,0.4062,0.0,0.2644,0.0,0.0,0.0,0.0,0.3294,0.756,0.0,0.192,0.0,0.0,0.0,0.0,0.052,0.0034,0.0,0.3467,0.0,0.0,0.0,0.0,0.6499,0.8854273586385504,-0.7040820543095481,1.197650714784541
564,48,b,333.2,2,0.5202,0.0,0.2692,0.0,0.0,0.0,0.0,0.2106,0.7247,0.0,0.2118,0.0,0.0,0.0,0.0,0.0635,0.0102,0.0,0.4095,0.0,0.0,0.0,0.0,0.5803,0.8854273586385504,-0.7040820543095481,1.197650714784541
565,48,b,333.2,2,0.4085,0.0,0.1732,0.0,0.0,0.0,0.0,0.4183,0.8567,0.0,0.1072,0.0,0.0,0.0,0.0,0.0361,0.0005,0.0,0.2332,0.0,0.0,0.0,0.0,0.7663,0.8854273586385504,-0.7040820543095481,1.197650714784541
566,48,b,333.2,2,0.4198,0.0,0.1109,0.0,0.0,0.0,0.0,0.4693,0.9143,0.0,0.063,0.0,0.0,0.0,0.0,0.0227,0.0015,0.0,0.1486,0.0,0.0,0.0,0.0,0.8499,0.8854273586385504,-0.7040820543095481,1.197650714784541
567,48,b,333.2,2,0.2141,0.0,0.3877,0.0,0.0,0.0,0.0,0.3982,0.7011,0.0,0.2249,0.0,0.0,0.0,0.0,0.074,0.0115,0.0,0.4475,0.0,0.0,0.0,0.0,0.541,0.8854273586385504,-0.7040820543095481,1.197650714784541
568,48,b,333.2,2,0.5925,0.0,0.1925,0.0,0.0,0.0,0.0,0.215,0.8136,0.0,0.1417,0.0,0.0,0.0,0.0,0.0448,0.0001,0.0,0.3149,0.0,0.0,0.0,0.0,0.685,0.8854273586385504,-0.7040820543095481,1.197650714784541
570,29,a,293.15,2,0.0,0.0,0.5451,0.4269,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,0.13970000000000002,0.8388,0.0,0.0,0.0215,0.0,0.0,0.0,0.9196,0.0489,0.0,0.0,0.0315,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
571,29,a,293.15,2,0.0,0.0,0.5428000000000001,0.4048,0.0,0.0,0.0524,0.0,0.0,0.0,0.1628,0.7937000000000001,0.0,0.0,0.0435,0.0,0.0,0.0,0.877,0.06480000000000001,0.0,0.0,0.0582,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
572,29,a,293.15,2,0.0,0.0,0.5203,0.4029,0.0,0.0,0.0768,0.0,0.0,0.0,0.1924,0.7406999999999999,0.0,0.0,0.0669,0.0,0.0,0.0,0.8286,0.0842,0.0,0.0,0.0872,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
573,29,a,293.15,2,0.0,0.0,0.49729999999999996,0.4014,0.0,0.0,0.1013,0.0,0.0,0.0,0.2316,0.682,0.0,0.0,0.0864,0.0,0.0,0.0,0.7681,0.1216,0.0,0.0,0.1103,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
574,29,a,293.15,2,0.0,0.0,0.49310000000000004,0.3801,0.0,0.0,0.1268,0.0,0.0,0.0,0.2925,0.5953,0.0,0.0,0.11220000000000001,0.0,0.0,0.0,0.6839,0.1827,0.0,0.0,0.1334,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
576,29,a,303.15,2,0.0,0.0,0.5498,0.4219,0.0,0.0,0.028300000000000002,0.0,0.0,0.0,0.171,0.8064,0.0,0.0,0.0226,0.0,0.0,0.0,0.904,0.0641,0.0,0.0,0.0319,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
577,29,a,303.15,2,0.0,0.0,0.5373,0.43439999999999995,0.0,0.0,0.028300000000000002,0.0,0.0,0.0,0.1686,0.8077,0.0,0.0,0.023700000000000002,0.0,0.0,0.0,0.9002,0.0668,0.0,0.0,0.033,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
578,29,a,303.15,2,0.0,0.0,0.5493,0.3979,0.0,0.0,0.0528,0.0,0.0,0.0,0.2009,0.7544,0.0,0.0,0.0447,0.0,0.0,0.0,0.8542000000000001,0.0883,0.0,0.0,0.0575,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
579,29,a,303.15,2,0.0,0.0,0.5288,0.4132,0.0,0.0,0.057999999999999996,0.0,0.0,0.0,0.2053,0.7437,0.0,0.0,0.051,0.0,0.0,0.0,0.8376,0.0956,0.0,0.0,0.0668,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
580,29,a,303.15,2,0.0,0.0,0.521,0.4023,0.0,0.0,0.0767,0.0,0.0,0.0,0.2404,0.6915,0.0,0.0,0.0681,0.0,0.0,0.0,0.795,0.1204,0.0,0.0,0.08460000000000001,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
581,29,a,303.15,2,0.0,0.0,0.5008,0.4172,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.2609,0.6664,0.0,0.0,0.0727,0.0,0.0,0.0,0.7817000000000001,0.12789999999999999,0.0,0.0,0.0904,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
582,29,a,303.15,2,0.0,0.0,0.498,0.39990000000000003,0.0,0.0,0.10210000000000001,0.0,0.0,0.0,0.30269999999999997,0.6078,0.0,0.0,0.0895,0.0,0.0,0.0,0.7152,0.1777,0.0,0.0,0.10710000000000001,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
583,29,a,303.15,2,0.0,0.0,0.5411,0.4341,0.0,0.0,0.0248,0.0,0.0,0.0,0.1689,0.8112,0.0,0.0,0.0199,0.0,0.0,0.0,0.9095,0.0665,0.0,0.0,0.024,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
584,29,a,303.15,2,0.0,0.0,0.4853,0.4535,0.0,0.0,0.061200000000000004,0.0,0.0,0.0,0.2279,0.7169,0.0,0.0,0.0552,0.0,0.0,0.0,0.8397,0.0969,0.0,0.0,0.0634,0.0,0.9784548668260343,0.19739358673768215,0.7434932983835176
586,29,b,298.15,2,0.0,0.0,0.512,0.46399999999999997,0.0,0.0,0.024,0.0,0.0,0.0,0.1678,0.8134,0.0,0.0,0.018799999999999997,0.0,0.0,0.0,0.8985,0.0753,0.0,0.0,0.0262,0.0,0.9888949339253091,0.22826364817991884,0.8033863879830997
587,29,b,298.15,2,0.0,0.0,0.5004,0.4506,0.0,0.0,0.049,0.0,0.0,0.0,0.1844,0.7728,0.0,0.0,0.042800000000000005,0.0,0.0,0.0,0.8489,0.0965,0.0,0.0,0.0546,0.0,0.9888949339253091,0.22826364817991884,0.8033863879830997
588,29,b,298.15,2,0.0,0.0,0.5031,0.4178,0.0,0.0,0.0791,0.0,0.0,0.0,0.2556,0.675,0.0,0.0,0.0694,0.0,0.0,0.0,0.7626999999999999,0.14980000000000002,0.0,0.0,0.0875,0.0,0.9888949339253091,0.22826364817991884,0.8033863879830997
589,29,b,298.15,2,0.0,0.0,0.4943,0.4054,0.0,0.0,0.1003,0.0,0.0,0.0,0.3268,0.5813,0.0,0.0,0.0919,0.0,0.0,0.0,0.6762999999999999,0.2155,0.0,0.0,0.1082,0.0,0.9888949339253091,0.22826364817991884,0.8033863879830997
591,30,a,298.15,2,0.0,0.0,0.5,0.4874,0.0,0.0,0.0126,0.0,0.0,0.0,0.1559,0.8317,0.0,0.0,0.0124,0.0,0.0,0.0,0.9091,0.07429999999999999,0.0,0.0,0.0166,0.0,0.23021165899519488,-0.29890869367903705,0.8859243819011094
592,30,a,298.15,2,0.0,0.0,0.5002,0.47909999999999997,0.0,0.0,0.0207,0.0,0.0,0.0,0.16469999999999999,0.8153,0.0,0.0,0.02,0.0,0.0,0.0,0.8931999999999999,0.0802,0.0,0.0,0.026600000000000002,0.0,0.23021165899519488,-0.29890869367903705,0.8859243819011094
593,30,a,298.15,2,0.0,0.0,0.4999,0.4681,0.0,0.0,0.032,0.0,0.0,0.0,0.1702,0.799,0.0,0.0,0.0308,0.0,0.0,0.0,0.8721,0.0882,0.0,0.0,0.0397,0.0,0.23021165899519488,-0.29890869367903705,0.8859243819011094
